SL,TP,MAX,EARLY,STOP,MAX_POS,TotalPnL,Winrate,MaxDD,Trades,Score
1200,2000,15,120,4,2,232.61,0.4685,318.87,444,0.7295
1200,2000,15,30,4,2,232.61,0.4685,318.87,444,0.7295
2000,1500,30,15,100,3,418.29,0.6852,573.61,1328,0.7292
1200,1500,30,15,2,4,195.83,0.6394,268.96,538,0.7281
2000,1500,30,120,4,3,333.05,0.5456,457.49,724,0.728
2000,1500,30,60,4,3,333.05,0.5456,457.49,724,0.728
2000,1500,30,15,1,5,192.93,0.6807,265.1,548,0.7278
800,1800,120,60,100,10,908.78,0.4058,1248.85,2006,0.7277
800,1200,30,30,100,4,530.91,0.4502,729.61,1646,0.7277
2000,800,120,15,1,5,144.95,0.831,199.23,284,0.7276
800,1200,15,15,100,1,160.41,0.4579,220.45,546,0.7276
500,800,15,15,100,2,279.08,0.435,383.81,1308,0.7271
1200,1800,15,15,100,3,324.45,0.4856,447.05,1114,0.7258
1200,800,30,120,1,3,90.63,0.5803,124.96,193,0.7253
1200,800,30,60,1,3,90.63,0.5803,124.96,193,0.7253
800,800,120,120,2,3,116.01,0.5279,160.0,269,0.7251
2000,800,120,60,1,4,150.96,0.7621,208.46,227,0.7242
1200,1500,120,30,2,2,121.42,0.5821,167.74,268,0.7239
2000,1800,15,60,4,4,357.64,0.5113,494.34,753,0.7235
2000,1800,15,120,4,4,357.64,0.5113,494.34,753,0.7235
2000,1800,15,30,4,4,357.64,0.5113,494.34,753,0.7235
1200,1200,15,120,100,2,226.45,0.5109,313.38,597,0.7226
1200,1200,15,30,100,2,226.45,0.5109,313.38,597,0.7226
1200,1200,15,60,100,2,226.45,0.5109,313.38,597,0.7226
800,1200,120,120,100,2,419.8,0.4217,581.06,1098,0.7225
500,800,15,60,100,3,265.78,0.4321,368.0,1252,0.7222
500,800,15,30,100,3,265.78,0.4321,368.0,1252,0.7222
500,800,15,120,100,3,265.78,0.4321,368.0,1252,0.7222
800,2000,60,60,100,5,758.1,0.3537,1049.98,1705,0.722
1200,2000,60,120,4,2,399.9,0.4208,554.0,499,0.7218
1200,2000,60,60,100,4,673.24,0.4266,933.28,1348,0.7214
1200,1200,30,120,4,4,318.85,0.5121,442.04,871,0.7213
1200,1200,30,60,4,4,318.85,0.5121,442.04,871,0.7213
2000,1500,30,15,1,3,200.47,0.6879,278.47,455,0.7199
800,800,15,15,4,5,288.83,0.5159,401.32,1417,0.7197
1200,1500,15,60,100,2,262.55,0.488,364.97,541,0.7194
1200,1500,15,120,100,2,262.55,0.488,364.97,541,0.7194
1200,1500,15,30,100,2,262.55,0.488,364.97,541,0.7194
1200,800,120,30,1,2,78.64,0.6691,109.41,136,0.7188
800,1200,15,15,100,4,348.8,0.4655,486.89,1549,0.7164
2000,2000,15,15,2,2,190.38,0.4991,265.73,535,0.7164
800,800,120,60,4,2,171.81,0.5267,239.89,748,0.7162
500,800,30,120,100,10,385.33,0.4207,539.04,1999,0.7148
500,800,30,60,100,10,385.33,0.4207,539.04,1999,0.7148
1200,800,120,60,2,4,134.35,0.6356,188.22,343,0.7138
1200,1500,15,30,100,3,319.58,0.4895,447.82,762,0.7136
1200,1500,15,60,100,3,319.58,0.4895,447.82,762,0.7136
1200,1500,15,120,100,3,319.58,0.4895,447.82,762,0.7136
2000,1500,120,15,100,5,573.16,0.7826,803.73,1900,0.7131
500,500,15,120,2,5,48.23,0.5168,67.64,358,0.713
800,1200,15,30,4,10,353.82,0.4741,496.25,1352,0.713
500,500,15,60,2,5,48.23,0.5168,67.64,358,0.713
500,500,15,30,2,5,48.23,0.5168,67.64,358,0.713
800,1200,15,60,4,10,353.82,0.4741,496.25,1352,0.713
800,1200,15,120,4,10,353.82,0.4741,496.25,1352,0.713
2000,1200,30,15,1,10,178.98,0.6938,251.15,663,0.7126
2000,1500,120,15,100,10,571.45,0.7848,802.06,2007,0.7125
2000,1200,15,15,100,1,179.8,0.55,252.43,340,0.7123
1200,2000,120,120,4,1,263.14,0.4062,370.03,384,0.7111
2000,1200,60,60,4,2,372.67,0.5927,527.08,739,0.707
800,2000,120,120,100,2,489.55,0.3174,693.66,939,0.7057
2000,1500,60,30,100,2,448.9,0.6772,636.26,920,0.7055
800,1200,60,120,4,4,281.29,0.4261,398.78,575,0.7054
800,1500,60,60,4,5,304.92,0.3841,432.54,479,0.705
1200,2000,60,60,4,10,548.81,0.4273,780.26,763,0.7034
1200,1200,30,15,4,10,338.16,0.6545,481.94,1508,0.7017
800,1200,15,15,4,10,357.26,0.4761,509.42,1487,0.7013
1200,2000,60,30,4,3,435.75,0.5676,621.64,895,0.701
800,800,30,30,1,1,47.37,0.5221,67.63,113,0.7004
800,2000,30,60,4,10,432.95,0.406,618.54,798,0.7
800,2000,30,120,4,10,432.95,0.406,618.54,798,0.7
800,1200,30,60,2,3,128.14,0.4498,183.08,269,0.6999
800,1200,30,120,2,3,128.14,0.4498,183.08,269,0.6999
2000,2000,15,60,4,1,104.17,0.5117,148.97,213,0.6993
2000,2000,15,120,4,1,104.17,0.5117,148.97,213,0.6993
2000,2000,15,30,4,1,104.17,0.5117,148.97,213,0.6993
800,1200,30,30,100,5,518.74,0.4499,742.5,1796,0.6986
2000,2000,60,15,100,5,642.77,0.743,920.18,1868,0.6985
1200,1800,15,15,100,10,512.67,0.4836,733.93,1979,0.6985
2000,1500,120,30,100,5,599.07,0.7237,858.03,1748,0.6982
1200,1200,60,120,100,1,240.61,0.5107,344.91,515,0.6976
500,2000,120,120,100,5,744.35,0.2307,1067.19,1751,0.6975
1200,2000,60,120,2,3,210.05,0.4234,301.21,248,0.6974
500,800,120,60,100,2,257.13,0.4051,368.7,1454,0.6974
2000,2000,60,15,4,5,563.17,0.7412,808.53,1538,0.6965
1200,1500,15,60,2,1,124.22,0.4802,178.65,202,0.6953
1200,1500,15,120,2,1,124.22,0.4802,178.65,202,0.6953
1200,1500,15,30,2,1,124.22,0.4802,178.65,202,0.6953
2000,1800,120,15,2,4,296.31,0.7854,426.29,657,0.6951
2000,1800,120,15,4,5,497.05,0.7782,715.29,1533,0.6949
1200,2000,60,60,100,5,736.3,0.4245,1059.8,1536,0.6948
1200,2000,15,15,100,2,220.51,0.4838,317.4,802,0.6947
1200,1500,30,30,4,1,172.62,0.4727,248.67,440,0.6942
800,1800,60,60,100,5,706.09,0.3647,1017.96,1730,0.6936
1200,1200,120,60,4,2,288.83,0.5595,417.12,697,0.6924
2000,1800,60,15,4,4,501.2,0.7395,724.34,1428,0.6919
800,800,15,120,1,2,79.65,0.551,115.14,147,0.6918
800,800,15,30,1,2,79.65,0.551,115.14,147,0.6918
800,800,15,60,1,2,79.65,0.551,115.14,147,0.6918
500,800,60,60,100,4,324.24,0.4011,468.87,1865,0.6915
2000,2000,120,15,2,3,288.37,0.7788,417.09,624,0.6914
2000,2000,60,30,1,2,146.25,0.6637,211.83,226,0.6904
1200,1800,60,60,100,5,702.25,0.439,1017.24,1558,0.6903
800,2000,30,15,2,2,156.01,0.5759,226.25,323,0.6895
800,800,30,15,2,1,108.05,0.6082,156.77,365,0.6892
1200,1200,120,30,100,2,385.04,0.6131,559.03,1158,0.6888
500,800,30,120,100,5,331.57,0.4185,481.46,1809,0.6887
500,800,30,60,100,5,331.57,0.4185,481.46,1809,0.6887
800,2000,120,60,100,10,903.07,0.3948,1312.75,2006,0.6879
2000,1800,30,15,4,10,569.6,0.6836,828.41,1735,0.6876
500,800,60,60,4,1,128.88,0.4029,187.75,561,0.6864
800,2000,15,15,2,4,193.63,0.4647,282.25,510,0.686
1200,1800,30,120,4,10,462.29,0.4574,674.28,1067,0.6856
1200,1800,30,60,4,10,462.29,0.4574,674.28,1067,0.6856
1200,1200,120,15,2,4,124.14,0.6906,181.24,404,0.6849
1200,800,120,15,2,10,124.5,0.7198,181.89,489,0.6845
800,1200,120,30,100,10,540.8,0.5232,791.2,2007,0.6835
2000,1500,60,15,1,2,112.5,0.7397,164.99,292,0.6819
800,500,15,30,1,5,67.83,0.5858,99.62,239,0.6809
800,500,15,120,1,5,67.83,0.5858,99.62,239,0.6809
800,500,15,60,1,5,67.83,0.5858,99.62,239,0.6809
2000,1500,120,60,100,4,589.84,0.6481,866.43,1310,0.6808
1200,2000,30,30,100,5,639.5,0.4549,941.55,1596,0.6792
2000,1500,15,15,1,1,110.54,0.5197,162.93,229,0.6785
1200,2000,30,60,2,4,214.05,0.4656,315.59,393,0.6783
1200,2000,30,120,2,4,214.05,0.4656,315.59,393,0.6783
1200,2000,60,30,4,1,244.41,0.5523,360.69,516,0.6776
2000,1800,120,120,4,10,582.71,0.5167,860.25,927,0.6774
1200,1200,30,30,4,4,317.28,0.5085,468.57,1003,0.6771
1200,2000,60,30,1,1,65.31,0.537,96.52,108,0.6766
2000,2000,60,15,4,10,549.29,0.7443,812.46,1674,0.6761
1200,1800,60,30,4,1,241.6,0.5578,357.87,536,0.6751
800,2000,60,120,100,2,417.38,0.3378,619.18,900,0.6741
2000,1500,60,30,100,3,568.32,0.6738,843.63,1257,0.6737
500,800,30,15,100,2,281.13,0.4846,417.45,1626,0.6734
500,800,120,15,100,2,281.32,0.4895,417.8,1661,0.6733
500,800,60,15,100,2,281.32,0.4895,417.8,1661,0.6733
800,1500,120,60,100,5,602.95,0.4192,896.1,1794,0.6729
800,1800,60,60,100,10,852.29,0.373,1268.7,2000,0.6718
800,2000,60,15,2,1,144.14,0.5918,214.6,316,0.6717
800,2000,120,15,2,1,144.14,0.5918,214.6,316,0.6717
2000,1200,60,60,100,2,351.95,0.5915,524.47,798,0.6711
2000,2000,120,30,100,4,648.18,0.7027,965.84,1547,0.6711
2000,1800,60,30,100,2,466.81,0.6659,696.7,901,0.67
2000,1800,120,120,2,4,379.01,0.5256,565.75,352,0.6699
800,1500,60,120,4,5,295.74,0.3846,441.72,494,0.6695
2000,2000,30,30,1,3,210.11,0.4873,313.95,355,0.6692
1200,1800,60,120,4,5,439.34,0.44,656.9,650,0.6688
2000,2000,60,30,100,2,477.26,0.6588,714.21,885,0.6682
1200,1200,30,15,100,1,180.89,0.6414,270.74,686,0.6681
2000,2000,60,30,2,5,385.72,0.6601,578.46,606,0.6668
800,1200,15,15,100,5,363.9,0.4682,545.87,1730,0.6666
2000,1800,30,15,1,3,183.1,0.6843,274.78,453,0.6664
800,2000,15,15,100,1,162.12,0.4155,243.55,503,0.6657
1200,800,60,30,2,5,115.19,0.6425,173.07,400,0.6656
2000,2000,60,15,100,10,620.93,0.7454,932.88,2007,0.6656
1200,2000,15,120,100,1,77.0,0.4606,115.84,254,0.6647
1200,2000,15,30,100,1,77.0,0.4606,115.84,254,0.6647
1200,2000,15,60,100,1,77.0,0.4606,115.84,254,0.6647
800,1200,120,30,100,5,499.8,0.5219,752.36,1966,0.6643
800,2000,120,60,2,1,113.21,0.3978,170.78,186,0.6629
1200,2000,120,15,2,2,170.91,0.6823,257.86,406,0.6628
2000,1500,60,120,1,1,73.02,0.5368,110.61,136,0.6602
800,1500,60,120,100,10,699.36,0.3934,1063.01,1970,0.6579
2000,1200,120,30,4,1,229.21,0.7257,349.11,525,0.6566
1200,1500,120,120,100,3,533.59,0.4682,812.94,1147,0.6564
1200,2000,60,120,100,3,530.74,0.4168,809.05,991,0.656
800,800,30,15,2,4,115.65,0.5944,176.41,392,0.6556
800,1200,120,30,100,4,472.59,0.5194,721.89,1858,0.6547
1200,2000,30,30,4,10,529.83,0.4518,810.33,1173,0.6538
1200,1500,15,30,4,5,250.76,0.4942,384.04,947,0.653
1200,1500,15,60,4,5,250.76,0.4942,384.04,947,0.653
1200,1500,15,120,4,5,250.76,0.4942,384.04,947,0.653
2000,1800,120,30,100,5,611.19,0.7119,936.61,1746,0.6526
1200,2000,60,60,4,4,428.83,0.4294,657.11,680,0.6526
1200,1800,15,30,4,1,112.89,0.4545,173.49,253,0.6507
1200,1800,15,120,4,1,112.89,0.4545,173.49,253,0.6507
1200,1800,15,60,4,1,112.89,0.4545,173.49,253,0.6507
800,1200,60,60,2,3,124.94,0.4238,192.06,210,0.6505
2000,1200,120,120,4,1,181.18,0.6232,278.75,422,0.65
2000,1800,30,15,4,5,497.44,0.6772,766.23,1487,0.6492
800,1800,15,15,2,10,196.92,0.4655,303.49,608,0.6489
2000,1500,120,60,2,3,309.76,0.6803,477.91,391,0.6482
800,1200,120,60,4,5,216.43,0.4349,334.47,499,0.6471
2000,1800,60,15,4,3,443.71,0.7416,685.69,1339,0.6471
2000,1500,120,120,2,5,313.94,0.5441,486.64,408,0.6451
2000,2000,120,30,100,5,650.44,0.7076,1008.57,1744,0.6449
1200,1500,60,120,100,5,529.94,0.4643,823.25,1471,0.6437
500,500,30,120,2,2,37.11,0.5088,57.67,283,0.6435
500,500,30,60,2,2,37.11,0.5088,57.67,283,0.6435
2000,2000,60,60,2,4,353.05,0.4969,549.15,485,0.6429
2000,1500,15,15,4,3,344.29,0.5224,535.6,871,0.6428
800,1200,60,30,100,10,512.94,0.5177,797.95,2007,0.6428
2000,1800,120,15,100,1,257.76,0.7565,401.28,616,0.6423
1200,1200,60,120,1,1,55.77,0.5,86.9,106,0.6418
2000,1500,60,30,1,2,137.16,0.6752,213.73,234,0.6417
2000,1200,120,30,4,2,323.41,0.7297,504.68,899,0.6408
800,800,15,30,4,10,273.56,0.5129,427.1,1548,0.6405
800,800,15,60,4,10,273.56,0.5129,427.1,1548,0.6405
800,800,15,120,4,10,273.56,0.5129,427.1,1548,0.6405
1200,800,120,120,2,5,118.21,0.6168,184.64,321,0.6402
2000,2000,15,15,4,4,383.8,0.5005,599.56,1091,0.6401
1200,800,120,15,4,10,246.52,0.7248,385.97,1537,0.6387
500,800,120,60,100,4,311.48,0.4052,487.82,1878,0.6385
1200,1200,60,120,100,3,423.04,0.5115,662.58,1175,0.6385
1200,2000,120,120,100,3,583.15,0.413,913.55,1046,0.6383
2000,2000,15,120,1,4,126.68,0.5141,198.51,461,0.6382
2000,2000,15,60,1,4,126.68,0.5141,198.51,461,0.6382
2000,2000,15,30,1,4,126.68,0.5141,198.51,461,0.6382
800,800,120,120,2,1,112.0,0.5259,176.0,270,0.6364
500,800,120,60,100,3,295.01,0.405,463.78,1726,0.6361
1200,1800,120,120,4,1,266.9,0.4247,419.72,405,0.6359
1200,1200,30,30,4,2,260.54,0.5067,409.99,742,0.6355
1200,2000,30,60,2,5,248.85,0.4591,392.25,440,0.6344
1200,2000,30,120,2,5,248.85,0.4591,392.25,440,0.6344
2000,1200,60,120,1,2,117.75,0.5545,185.88,202,0.6335
1200,1200,30,60,100,5,368.7,0.5141,583.92,1387,0.6314
1200,1200,30,120,100,5,368.7,0.5141,583.92,1387,0.6314
2000,1500,15,30,1,4,102.82,0.5365,163.07,438,0.6305
2000,1500,15,60,1,4,102.82,0.5365,163.07,438,0.6305
2000,1500,15,120,1,4,102.82,0.5365,163.07,438,0.6305
2000,1200,15,120,4,4,276.64,0.555,440.48,836,0.628
2000,1200,15,30,4,4,276.64,0.555,440.48,836,0.628
2000,1200,15,60,4,4,276.64,0.555,440.48,836,0.628
2000,1800,15,60,100,3,237.67,0.5088,378.94,623,0.6272
2000,1800,15,120,100,3,237.67,0.5088,378.94,623,0.6272
2000,1800,15,30,100,3,237.67,0.5088,378.94,623,0.6272
2000,1800,30,120,1,5,194.3,0.5,310.44,386,0.6259
2000,1800,30,60,1,5,194.3,0.5,310.44,386,0.6259
800,2000,60,60,100,10,837.1,0.361,1338.37,2000,0.6255
800,1200,120,15,100,1,223.36,0.5786,357.15,878,0.6254
2000,2000,60,60,4,3,407.94,0.5,653.05,758,0.6247
1200,500,60,15,1,4,51.47,0.7594,82.44,212,0.6243
1200,1200,30,30,100,1,166.43,0.5049,266.63,507,0.6242
2000,1800,120,120,4,5,565.52,0.5238,906.51,777,0.6238
2000,1800,30,15,100,4,475.82,0.676,765.02,1565,0.622
2000,1500,60,15,100,4,499.29,0.7481,802.79,1739,0.6219
2000,1200,15,15,4,2,217.65,0.5417,350.23,635,0.6214
2000,1500,60,15,100,3,436.5,0.7447,702.99,1508,0.6209
2000,1800,120,15,4,1,248.95,0.7559,401.28,594,0.6204
1200,1500,30,120,2,10,216.86,0.4561,351.49,581,0.617
1200,1500,30,60,2,10,216.86,0.4561,351.49,581,0.617
2000,1800,30,120,1,10,245.56,0.4699,398.54,564,0.6161
2000,1800,30,60,1,10,245.56,0.4699,398.54,564,0.6161
500,800,60,60,100,5,330.02,0.4017,536.39,1944,0.6153
2000,1800,30,15,100,3,393.58,0.6767,639.85,1327,0.6151
800,2000,120,60,100,5,699.46,0.3843,1138.78,1754,0.6142
1200,2000,120,30,4,3,327.97,0.5733,534.44,846,0.6137
2000,1800,60,30,100,3,584.77,0.6593,954.85,1230,0.6124
800,1200,60,15,2,4,121.14,0.5856,197.92,292,0.6121
800,1200,120,15,2,4,121.14,0.5856,197.92,292,0.6121
800,1200,60,15,2,5,121.14,0.5856,197.92,292,0.6121
800,1200,60,15,2,10,121.14,0.5856,197.92,292,0.6121
800,1200,120,15,2,10,121.14,0.5856,197.92,292,0.6121
800,1200,120,15,2,5,121.14,0.5856,197.92,292,0.6121
1200,1200,60,120,4,1,209.72,0.5094,344.91,477,0.608
1200,500,60,15,1,5,49.86,0.757,82.06,214,0.6076
2000,1800,60,60,100,1,199.18,0.5108,327.92,372,0.6074
500,800,120,120,4,1,116.0,0.4007,191.0,554,0.6073
2000,2000,60,30,4,2,409.83,0.6581,675.93,781,0.6063
1200,2000,15,120,4,5,309.46,0.4725,510.68,910,0.606
1200,2000,15,60,4,5,309.46,0.4725,510.68,910,0.606
1200,2000,15,30,4,5,309.46,0.4725,510.68,910,0.606
2000,1800,30,15,4,1,183.09,0.6815,302.59,496,0.6051
2000,1800,60,15,100,5,545.08,0.7446,902.18,1868,0.6042
800,500,30,30,1,4,37.51,0.609,62.1,156,0.604
800,1200,30,30,2,10,131.97,0.4377,218.65,297,0.6036
1200,2000,120,60,100,5,714.66,0.4944,1184.4,1614,0.6034
2000,1800,120,30,4,1,273.39,0.6988,453.67,498,0.6026
800,1800,30,15,2,1,117.72,0.5654,195.82,306,0.6012
1200,1800,30,30,4,10,481.25,0.4604,800.68,1173,0.6011
1200,1200,30,15,2,10,153.51,0.6614,255.37,638,0.6011
2000,1800,60,30,1,2,125.73,0.6667,209.18,228,0.6011
2000,1800,60,120,1,1,88.91,0.4776,148.05,134,0.6005
800,1200,120,120,4,5,205.7,0.4199,343.0,493,0.5997
2000,1500,120,120,2,10,382.92,0.5575,638.63,452,0.5996
1200,1800,120,60,100,5,691.39,0.5058,1153.6,1635,0.5993
800,1200,60,30,100,4,446.42,0.5138,744.88,1851,0.5993
2000,1800,120,15,2,5,284.0,0.7878,474.3,674,0.5988
2000,1500,120,30,2,4,220.26,0.7305,367.91,501,0.5987
1200,1500,30,60,4,10,354.14,0.4694,591.84,1093,0.5984
1200,1500,30,120,4,10,354.14,0.4694,591.84,1093,0.5984
1200,2000,30,15,100,1,209.83,0.613,350.71,664,0.5983
2000,2000,120,15,100,2,342.42,0.7564,573.26,1141,0.5973
2000,2000,60,30,100,3,577.35,0.653,966.89,1219,0.5971
800,1200,60,15,100,1,216.93,0.5755,363.58,874,0.5966
1200,1500,15,15,4,10,374.72,0.4916,628.36,1674,0.5963
800,800,60,60,4,2,158.21,0.51,265.54,749,0.5958
1200,1200,60,30,100,1,223.67,0.595,376.32,642,0.5944
1200,1500,30,60,4,5,358.96,0.4788,605.08,871,0.5932
1200,1500,30,120,4,5,358.96,0.4788,605.08,871,0.5932
1200,500,120,15,1,3,50.68,0.7644,85.52,191,0.5926
800,500,60,120,1,2,29.01,0.625,49.0,128,0.592
800,500,60,60,1,2,29.01,0.625,49.0,128,0.592
1200,1200,30,15,4,4,256.33,0.6468,433.26,1342,0.5916
1200,800,60,30,1,2,64.7,0.6596,109.41,141,0.5914
2000,2000,60,120,1,2,116.77,0.4773,197.47,176,0.5913
2000,2000,120,60,100,4,600.95,0.6166,1016.27,1252,0.5913
2000,800,120,15,1,3,100.01,0.8229,169.33,271,0.5906
800,1200,30,120,2,10,129.07,0.4373,218.65,295,0.5903
800,1200,30,60,2,10,129.07,0.4373,218.65,295,0.5903
1200,500,120,60,1,10,50.76,0.7256,86.0,164,0.5902
1200,500,120,60,1,5,50.76,0.7256,86.0,164,0.5902
1200,2000,60,120,100,4,539.6,0.4155,914.54,1213,0.59
800,1800,120,120,100,4,599.78,0.3351,1019.85,1474,0.5881
800,1800,15,120,100,4,375.89,0.428,639.72,1028,0.5876
800,1800,15,60,100,4,375.89,0.428,639.72,1028,0.5876
800,1800,15,30,100,4,375.89,0.428,639.72,1028,0.5876
1200,2000,60,120,100,2,404.95,0.4142,690.2,734,0.5867
2000,1200,15,120,1,2,66.99,0.5401,114.23,274,0.5864
2000,1200,15,60,1,2,66.99,0.5401,114.23,274,0.5864
2000,1200,15,30,1,2,66.99,0.5401,114.23,274,0.5864
1200,1500,30,15,1,1,72.43,0.6387,123.61,155,0.586
2000,800,120,15,1,4,116.93,0.8267,199.61,277,0.5858
2000,1200,30,60,4,4,307.45,0.5649,525.52,956,0.585
2000,1200,30,120,4,4,307.45,0.5649,525.52,956,0.585
1200,1500,60,60,4,4,346.42,0.4703,592.36,774,0.5848
800,1800,120,60,100,5,645.55,0.3941,1104.69,1776,0.5844
2000,800,120,120,1,5,140.05,0.6793,239.69,237,0.5843
2000,1500,120,60,2,4,230.81,0.6732,395.25,407,0.584
2000,1200,120,120,4,2,272.68,0.6141,467.35,723,0.5835
800,1200,30,120,4,10,266.08,0.4423,456.28,884,0.5832
800,1200,30,60,4,10,266.08,0.4423,456.28,884,0.5832
1200,500,30,15,1,10,45.18,0.7196,77.48,271,0.5831
2000,1500,120,120,100,3,476.37,0.5633,817.23,980,0.5829
1200,1500,120,120,100,4,532.03,0.4665,913.45,1357,0.5824
1200,800,120,30,2,5,129.45,0.6639,222.41,366,0.582
2000,1500,15,15,4,4,313.97,0.5176,539.72,1111,0.5817
1200,1200,30,15,4,3,239.06,0.6478,411.26,1204,0.5813
800,1500,30,15,2,2,129.13,0.5793,222.27,328,0.581
800,800,30,120,4,5,209.76,0.5095,361.07,1003,0.5809
800,800,30,60,4,5,209.76,0.5095,361.07,1003,0.5809
2000,1500,30,120,1,10,231.4,0.4792,398.42,578,0.5808
2000,1500,30,60,1,10,231.4,0.4792,398.42,578,0.5808
2000,1800,120,60,100,5,668.52,0.6322,1153.28,1468,0.5797
1200,1200,30,30,100,3,366.0,0.5057,632.19,1218,0.5789
2000,2000,120,120,100,3,518.42,0.504,897.08,885,0.5779
800,1200,60,30,100,5,455.85,0.5158,793.71,1960,0.5743
1200,1500,15,30,100,4,247.11,0.4895,430.98,956,0.5734
1200,1500,15,60,100,4,247.11,0.4895,430.98,956,0.5734
1200,1500,15,120,100,4,247.11,0.4895,430.98,956,0.5734
2000,1500,30,15,4,4,412.8,0.6811,720.63,1364,0.5728
1200,2000,60,120,4,10,471.79,0.4236,824.45,746,0.5722
2000,1200,60,30,100,1,232.6,0.6898,407.33,519,0.571
1200,2000,60,60,2,3,190.96,0.428,334.77,257,0.5704
500,500,15,120,1,1,17.11,0.5347,30.0,101,0.5703
500,500,15,30,1,1,17.11,0.5347,30.0,101,0.5703
500,500,15,60,1,1,17.11,0.5347,30.0,101,0.5703
2000,2000,30,30,2,4,295.0,0.4802,518.27,658,0.5692
800,800,30,15,4,1,147.75,0.5876,259.87,742,0.5686
2000,1200,60,15,1,10,122.37,0.7737,215.22,433,0.5686
1200,1800,60,120,2,2,114.38,0.433,201.21,224,0.5685
1200,800,15,15,1,5,97.86,0.5455,172.13,374,0.5685
1200,500,120,120,1,5,48.84,0.7195,86.0,164,0.5679
1200,500,120,120,1,10,48.84,0.7195,86.0,164,0.5679
1200,2000,120,60,100,4,590.74,0.4884,1042.86,1423,0.5665
2000,1200,120,30,100,2,294.31,0.7293,520.94,990,0.565
800,800,15,15,100,3,191.25,0.5066,338.69,1358,0.5647
1200,1200,60,30,4,3,249.73,0.6041,442.55,927,0.5643
2000,1800,120,60,4,5,359.45,0.6406,637.31,843,0.564
500,800,60,60,100,3,266.54,0.3988,473.43,1710,0.563
800,800,15,60,4,2,184.04,0.513,326.95,653,0.5629
800,800,15,30,4,2,184.04,0.513,326.95,653,0.5629
800,800,15,120,4,2,184.04,0.513,326.95,653,0.5629
2000,800,15,15,1,1,58.36,0.5906,103.69,254,0.5628
2000,1500,120,30,4,1,264.07,0.7092,469.35,509,0.5626
2000,1800,60,120,100,4,569.31,0.5138,1014.91,1086,0.5609
800,800,120,60,2,3,96.22,0.5311,171.61,273,0.5607
800,2000,15,60,100,4,375.23,0.4211,669.64,1007,0.5603
800,2000,15,120,100,4,375.23,0.4211,669.64,1007,0.5603
800,2000,15,30,100,4,375.23,0.4211,669.64,1007,0.5603
1200,1800,30,120,2,10,243.74,0.4477,435.11,574,0.5602
1200,1800,30,60,2,10,243.74,0.4477,435.11,574,0.5602
1200,1800,60,120,4,10,418.04,0.4335,746.3,759,0.5602
2000,1800,60,15,100,10,521.24,0.7469,930.93,2007,0.5599
500,800,15,15,100,3,257.75,0.4324,460.75,1605,0.5594
800,1800,15,30,4,5,289.91,0.4481,518.74,924,0.5589
800,1800,15,120,4,5,289.91,0.4481,518.74,924,0.5589
800,1800,60,120,100,10,727.02,0.3698,1300.7,1955,0.5589
800,1800,15,60,4,5,289.91,0.4481,518.74,924,0.5589
2000,2000,120,120,1,2,146.72,0.4789,262.81,142,0.5583
2000,1500,15,15,100,1,158.08,0.5323,283.97,325,0.5567
800,500,30,60,1,5,34.56,0.6038,62.1,159,0.5565
800,500,30,120,1,5,34.56,0.6038,62.1,159,0.5565
2000,1800,15,15,4,3,285.03,0.5082,512.52,858,0.5561
500,2000,15,120,100,1,136.87,0.3397,246.18,365,0.556
800,1800,15,15,2,5,167.2,0.4695,300.74,558,0.556
500,2000,15,30,100,1,136.87,0.3397,246.18,365,0.556
500,2000,15,60,100,1,136.87,0.3397,246.18,365,0.556
2000,1500,30,15,100,4,400.96,0.6822,721.3,1567,0.5559
2000,1500,30,30,2,4,274.6,0.5051,494.37,687,0.5555
2000,2000,30,15,100,10,572.89,0.68,1031.95,2003,0.5552
2000,1200,120,15,1,2,90.89,0.7924,164.22,236,0.5535
1200,1500,30,15,2,3,148.12,0.6452,268.19,513,0.5523
500,500,120,15,2,10,36.07,0.5473,65.36,296,0.5519
500,500,120,15,2,5,36.07,0.5473,65.36,296,0.5519
500,500,60,15,2,10,36.07,0.5473,65.36,296,0.5519
500,500,60,15,2,5,36.07,0.5473,65.36,296,0.5519
500,500,60,15,2,4,36.07,0.5473,65.36,296,0.5519
500,500,120,15,2,4,36.07,0.5473,65.36,296,0.5519
1200,1800,15,60,100,1,105.14,0.4513,190.55,277,0.5518
1200,1800,15,120,100,1,105.14,0.4513,190.55,277,0.5518
1200,1800,15,30,100,1,105.14,0.4513,190.55,277,0.5518
800,1200,15,120,2,3,139.14,0.4738,252.52,401,0.551
800,1200,15,60,2,3,139.14,0.4738,252.52,401,0.551
800,1200,15,30,2,3,139.14,0.4738,252.52,401,0.551
2000,2000,30,15,4,1,191.56,0.6735,347.95,487,0.5505
500,800,15,30,100,1,122.45,0.4206,222.62,573,0.55
500,800,15,60,100,1,122.45,0.4206,222.62,573,0.55
500,800,15,120,100,1,122.45,0.4206,222.62,573,0.55
500,800,60,120,100,2,216.56,0.3976,393.87,1416,0.5498
1200,1200,30,30,2,5,131.99,0.4706,240.12,527,0.5497
1200,1500,60,15,1,1,61.7,0.6593,112.31,135,0.5494
2000,1500,15,15,100,2,216.91,0.5225,395.25,645,0.5488
800,800,120,30,2,3,98.47,0.5528,179.44,284,0.5488
800,800,60,30,2,3,98.47,0.5528,179.44,284,0.5488
